#,x_cen,y_cen,Cluster,x1,y1,x2,y2,x3,y3,x4,y4,nombre_imagen
1408,365,219,8,329,200,329,239,401,239,401,200,2013-02-22_13_25_07
1409,259,170,0,219,154,219,186,299,186,299,154,2013-02-22_13_25_07
1410,206,113,3,181,99,181,126,230,126,230,99,2013-02-22_13_25_07
1411,305,151,13,277,135,277,166,332,166,332,135,2013-02-22_13_25_07
1412,278,122,14,254,110,254,135,302,135,302,110,2013-02-22_13_25_07
1413,231,141,12,205,127,205,155,256,155,256,127,2013-02-22_13_25_07
1414,257,100,5,233,88,233,111,281,111,281,88,2013-02-22_13_25_07
1415,332,183,10,303,167,303,200,360,200,360,167,2013-02-22_13_25_07
1416,197,92,19,173,81,173,103,220,103,220,81,2013-02-22_13_25_07
1417,178,70,17,158,58,158,82,199,82,199,58,2013-02-22_13_25_07
1418,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_13_25_07
1419,224,57,9,203,47,203,68,244,68,244,47,2013-02-22_13_25_07
1420,403,264,4,369,244,369,283,438,283,438,244,2013-02-22_13_30_08
1421,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_13_30_08
1422,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_13_30_08
1423,295,244,18,264,224,264,264,325,264,325,224,2013-02-22_13_30_08
1424,267,203,16,237,186,237,221,297,221,297,186,2013-02-22_13_30_08
1425,365,219,8,329,199,329,239,401,239,401,199,2013-02-22_13_30_08
1426,206,113,3,181,99,181,126,230,126,230,99,2013-02-22_13_30_08
1427,259,170,0,219,154,219,186,298,186,298,154,2013-02-22_13_30_08
1428,305,151,13,278,135,278,166,332,166,332,135,2013-02-22_13_30_08
1429,231,141,12,205,127,205,155,256,155,256,127,2013-02-22_13_30_08
1430,278,123,14,253,110,253,135,302,135,302,110,2013-02-22_13_30_08
1431,257,100,5,234,88,234,112,281,112,281,88,2013-02-22_13_30_08
1432,196,92,19,173,81,173,103,219,103,219,81,2013-02-22_13_30_08
1433,333,183,10,303,166,303,200,364,200,364,166,2013-02-22_13_30_08
1434,238,77,7,217,66,217,87,259,87,259,66,2013-02-22_13_30_08
1435,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_13_30_08
1436,178,70,17,157,58,157,82,199,82,199,58,2013-02-22_13_30_08
1437,169,52,6,146,42,146,62,192,62,192,42,2013-02-22_13_30_08
1438,403,264,4,369,244,369,283,438,283,438,244,2013-02-22_13_35_08
1439,295,243,18,264,224,264,263,325,263,325,224,2013-02-22_13_35_08
1440,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_13_35_08
1441,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_13_35_08
1442,267,204,16,237,186,237,222,298,222,298,186,2013-02-22_13_35_08
1443,206,113,3,182,99,182,127,230,127,230,99,2013-02-22_13_35_08
1444,365,219,8,329,200,329,238,401,238,401,200,2013-02-22_13_35_08
1445,259,170,0,220,154,220,186,299,186,299,154,2013-02-22_13_35_08
1446,305,151,13,277,135,277,166,333,166,333,135,2013-02-22_13_35_08
1447,231,141,12,205,127,205,155,256,155,256,127,2013-02-22_13_35_08
1448,278,122,14,253,110,253,134,302,134,302,110,2013-02-22_13_35_08
1449,257,100,5,232,88,232,112,281,112,281,88,2013-02-22_13_35_08
1450,196,93,19,173,81,173,104,220,104,220,81,2013-02-22_13_35_08
1451,331,184,10,302,166,302,201,360,201,360,166,2013-02-22_13_35_08
1452,179,70,17,158,58,158,82,200,82,200,58,2013-02-22_13_35_08
1453,238,77,7,217,66,217,88,259,88,259,66,2013-02-22_13_35_08
1454,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_13_35_08
1455,403,264,4,369,244,369,283,438,283,438,244,2013-02-22_13_40_08
1456,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_13_40_08
1457,295,243,18,264,224,264,262,326,262,326,224,2013-02-22_13_40_08
1458,317,326,20,287,304,287,347,348,347,348,304,2013-02-22_13_40_08
1459,267,203,16,237,186,237,221,298,221,298,186,2013-02-22_13_40_08
1460,206,112,3,182,99,182,126,230,126,230,99,2013-02-22_13_40_08
1461,364,219,8,329,199,329,239,399,239,399,199,2013-02-22_13_40_08
1462,305,151,13,278,136,278,166,333,166,333,136,2013-02-22_13_40_08
1463,231,141,12,205,127,205,155,256,155,256,127,2013-02-22_13_40_08
1464,278,122,14,253,110,253,135,302,135,302,110,2013-02-22_13_40_08
1465,260,171,0,220,154,220,187,300,187,300,154,2013-02-22_13_40_08
1466,330,183,10,300,166,300,200,359,200,359,166,2013-02-22_13_40_08
1467,196,92,19,173,81,173,104,219,104,219,81,2013-02-22_13_40_08
1468,256,100,5,232,88,232,112,281,112,281,88,2013-02-22_13_40_08
1469,238,77,7,217,66,217,88,259,88,259,66,2013-02-22_13_40_08
1470,179,70,17,158,58,158,82,200,82,200,58,2013-02-22_13_40_08
1471,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_13_40_08
1472,206,113,3,182,99,182,127,230,127,230,99,2013-02-22_13_45_08
1473,403,264,4,369,244,369,284,438,284,438,244,2013-02-22_13_45_08
1474,295,243,18,264,224,264,262,326,262,326,224,2013-02-22_13_45_08
1475,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_13_45_08
1476,317,325,20,286,305,286,346,348,346,348,305,2013-02-22_13_45_08
1477,305,151,13,277,135,277,166,333,166,333,135,2013-02-22_13_45_08
1478,366,219,8,329,199,329,238,402,238,402,199,2013-02-22_13_45_08
1479,278,122,14,254,110,254,134,302,134,302,110,2013-02-22_13_45_08
1480,260,170,0,220,154,220,186,300,186,300,154,2013-02-22_13_45_08
1481,196,92,19,173,81,173,103,219,103,219,81,2013-02-22_13_45_08
1482,258,100,5,234,88,234,112,281,112,281,88,2013-02-22_13_45_08
1483,330,183,10,302,167,302,200,359,200,359,167,2013-02-22_13_45_08
1484,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_13_45_08
1485,179,70,17,158,58,158,82,200,82,200,58,2013-02-22_13_45_08
1486,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_13_45_08
1487,169,53,6,147,43,147,63,192,63,192,43,2013-02-22_13_45_08
1488,207,42,2,188,32,188,51,227,51,227,32,2013-02-22_13_45_08
1489,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_13_50_08
1490,295,243,18,264,224,264,262,326,262,326,224,2013-02-22_13_50_08
1491,317,325,20,286,304,286,346,348,346,348,304,2013-02-22_13_50_08
1492,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_13_50_08
1493,305,150,13,278,135,278,165,332,165,332,135,2013-02-22_13_50_08
1494,206,112,3,182,99,182,125,230,125,230,99,2013-02-22_13_50_08
1495,365,219,8,329,199,329,238,402,238,402,199,2013-02-22_13_50_08
1496,223,140,12,197,125,197,154,249,154,249,125,2013-02-22_13_50_08
1497,259,170,0,220,154,220,186,298,186,298,154,2013-02-22_13_50_08
1498,331,183,10,302,166,302,200,359,200,359,166,2013-02-22_13_50_08
1499,278,122,14,253,110,253,135,302,135,302,110,2013-02-22_13_50_08
1500,257,100,5,234,88,234,111,281,111,281,88,2013-02-22_13_50_08
1501,197,92,19,174,81,174,103,220,103,220,81,2013-02-22_13_50_08
1502,179,70,17,158,58,158,82,199,82,199,58,2013-02-22_13_50_08
1503,238,77,7,217,66,217,88,259,88,259,66,2013-02-22_13_50_08
1504,224,58,9,203,48,203,67,244,67,244,48,2013-02-22_13_50_08
1505,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_13_55_08
1506,295,243,18,264,223,264,262,326,262,326,223,2013-02-22_13_55_08
1507,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_13_55_08
1508,317,325,20,286,305,286,346,348,346,348,305,2013-02-22_13_55_08
1509,206,112,3,182,99,182,125,230,125,230,99,2013-02-22_13_55_08
1510,365,219,8,329,199,329,238,402,238,402,199,2013-02-22_13_55_08
1511,305,150,13,278,135,278,165,333,165,333,135,2013-02-22_13_55_08
1512,259,170,0,220,154,220,186,298,186,298,154,2013-02-22_13_55_08
1513,223,140,12,197,125,197,154,249,154,249,125,2013-02-22_13_55_08
1514,277,122,14,253,110,253,134,301,134,301,110,2013-02-22_13_55_08
1515,331,183,10,303,166,303,200,359,200,359,166,2013-02-22_13_55_08
1516,257,100,5,233,88,233,111,281,111,281,88,2013-02-22_13_55_08
1517,197,92,19,174,81,174,103,220,103,220,81,2013-02-22_13_55_08
1518,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_13_55_08
1519,179,70,17,158,58,158,82,200,82,200,58,2013-02-22_13_55_08
1520,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_13_55_08
1521,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_00_08
1522,295,243,18,264,224,264,263,326,263,326,224,2013-02-22_14_00_08
1523,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_14_00_08
1524,317,325,20,286,305,286,346,348,346,348,305,2013-02-22_14_00_08
1525,279,205,16,249,188,249,223,308,223,308,188,2013-02-22_14_00_08
1526,365,219,8,329,199,329,239,402,239,402,199,2013-02-22_14_00_08
1527,206,112,3,182,99,182,125,230,125,230,99,2013-02-22_14_00_08
1528,259,170,0,220,154,220,185,299,185,299,154,2013-02-22_14_00_08
1529,223,140,12,197,125,197,154,249,154,249,125,2013-02-22_14_00_08
1530,305,151,13,277,135,277,166,333,166,333,135,2013-02-22_14_00_08
1531,331,183,10,302,166,302,200,359,200,359,166,2013-02-22_14_00_08
1532,278,122,14,253,110,253,134,302,134,302,110,2013-02-22_14_00_08
1533,257,100,5,234,88,234,112,281,112,281,88,2013-02-22_14_00_08
1534,196,92,19,173,81,173,104,220,104,220,81,2013-02-22_14_00_08
1535,179,70,17,158,58,158,82,199,82,199,58,2013-02-22_14_00_08
1536,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_00_08
1537,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_05_08
1538,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_14_05_08
1539,295,243,18,264,224,264,263,325,263,325,224,2013-02-22_14_05_08
1540,341,292,11,300,268,300,316,382,316,382,268,2013-02-22_14_05_08
1541,278,206,16,248,188,248,223,308,223,308,188,2013-02-22_14_05_08
1542,305,151,13,277,135,277,166,332,166,332,135,2013-02-22_14_05_08
1543,223,140,12,197,125,197,155,249,155,249,125,2013-02-22_14_05_08
1544,366,219,8,329,199,329,239,402,239,402,199,2013-02-22_14_05_08
1545,205,111,3,180,98,180,125,230,125,230,98,2013-02-22_14_05_08
1546,259,170,0,220,154,220,186,299,186,299,154,2013-02-22_14_05_08
1547,278,122,14,254,110,254,135,302,135,302,110,2013-02-22_14_05_08
1548,257,100,5,233,88,233,112,281,112,281,88,2013-02-22_14_05_08
1549,197,92,19,173,81,173,103,220,103,220,81,2013-02-22_14_05_08
1550,331,183,10,303,166,303,200,359,200,359,166,2013-02-22_14_05_08
1551,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_05_08
1552,178,70,17,157,57,157,82,199,82,199,57,2013-02-22_14_05_08
1553,224,58,9,203,48,203,68,244,68,244,48,2013-02-22_14_05_08
1554,170,52,6,146,42,146,62,193,62,193,42,2013-02-22_14_05_08
1555,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_10_08
1556,317,326,20,286,304,286,347,348,347,348,304,2013-02-22_14_10_08
1557,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_14_10_08
1558,295,243,18,264,223,264,263,326,263,326,223,2013-02-22_14_10_08
1559,366,219,8,329,199,329,238,402,238,402,199,2013-02-22_14_10_08
1560,206,112,3,181,99,181,125,230,125,230,99,2013-02-22_14_10_08
1561,223,140,12,197,125,197,155,249,155,249,125,2013-02-22_14_10_08
1562,278,206,16,248,188,248,224,308,224,308,188,2013-02-22_14_10_08
1563,305,151,13,277,135,277,166,333,166,333,135,2013-02-22_14_10_08
1564,259,170,0,220,155,220,186,299,186,299,155,2013-02-22_14_10_08
1565,277,123,14,253,110,253,135,301,135,301,110,2013-02-22_14_10_08
1566,257,100,5,233,88,233,112,281,112,281,88,2013-02-22_14_10_08
1567,331,183,10,304,166,304,200,359,200,359,166,2013-02-22_14_10_08
1568,197,92,19,173,81,173,103,220,103,220,81,2013-02-22_14_10_08
1569,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_10_08
1570,180,71,17,158,60,158,82,201,82,201,60,2013-02-22_14_10_08
1571,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_14_10_08
1572,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_15_08
1573,341,292,11,300,268,300,317,381,317,381,268,2013-02-22_14_15_08
1574,295,244,18,264,224,264,264,326,264,326,224,2013-02-22_14_15_08
1575,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_14_15_08
1576,278,206,16,248,188,248,224,308,224,308,188,2013-02-22_14_15_08
1577,365,219,8,329,199,329,239,402,239,402,199,2013-02-22_14_15_08
1578,305,151,13,277,135,277,166,332,166,332,135,2013-02-22_14_15_08
1579,229,140,12,203,125,203,154,255,154,255,125,2013-02-22_14_15_08
1580,259,170,0,219,154,219,186,299,186,299,154,2013-02-22_14_15_08
1581,278,123,14,254,111,254,135,302,135,302,111,2013-02-22_14_15_08
1582,197,94,19,173,82,173,105,220,105,220,82,2013-02-22_14_15_08
1583,257,100,5,233,88,233,112,281,112,281,88,2013-02-22_14_15_08
1584,331,183,10,303,166,303,200,359,200,359,166,2013-02-22_14_15_08
1585,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_15_08
1586,180,71,17,159,60,159,83,202,83,202,60,2013-02-22_14_15_08
1587,223,58,9,204,49,204,68,243,68,243,49,2013-02-22_14_15_08
1588,170,53,6,147,42,147,63,192,63,192,42,2013-02-22_14_15_08
1589,207,42,2,188,34,188,51,226,51,226,34,2013-02-22_14_15_08
1590,403,264,4,368,244,368,284,438,284,438,244,2013-02-22_14_20_08
1591,295,244,18,264,224,264,263,326,263,326,224,2013-02-22_14_20_08
1592,341,292,11,300,268,300,316,382,316,382,268,2013-02-22_14_20_08
1593,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_14_20_08
1594,366,219,8,329,200,329,239,402,239,402,200,2013-02-22_14_20_08
1595,278,206,16,249,188,249,224,308,224,308,188,2013-02-22_14_20_08
1596,229,140,12,203,125,203,154,255,154,255,125,2013-02-22_14_20_08
1597,305,151,13,277,135,277,166,332,166,332,135,2013-02-22_14_20_08
1598,260,169,0,220,153,220,186,300,186,300,153,2013-02-22_14_20_08
1599,278,122,14,254,110,254,135,302,135,302,110,2013-02-22_14_20_08
1600,257,100,5,232,88,232,112,281,112,281,88,2013-02-22_14_20_08
1601,197,92,19,174,81,174,104,220,104,220,81,2013-02-22_14_20_08
1602,330,183,10,302,166,302,200,359,200,359,166,2013-02-22_14_20_08
1603,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_20_08
1604,223,58,9,203,47,203,68,244,68,244,47,2013-02-22_14_20_08
1605,180,71,17,158,60,158,82,202,82,202,60,2013-02-22_14_20_08
1606,295,243,18,264,224,264,263,326,263,326,224,2013-02-22_14_25_08
1607,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_25_08
1608,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_14_25_08
1609,317,325,20,287,304,287,347,348,347,348,304,2013-02-22_14_25_08
1610,278,206,16,249,188,249,224,308,224,308,188,2013-02-22_14_25_08
1611,365,219,8,329,199,329,239,402,239,402,199,2013-02-22_14_25_08
1612,229,140,12,203,125,203,154,255,154,255,125,2013-02-22_14_25_08
1613,260,169,0,220,152,220,186,300,186,300,152,2013-02-22_14_25_08
1614,305,150,13,277,135,277,166,332,166,332,135,2013-02-22_14_25_08
1615,278,122,14,253,110,253,134,302,134,302,110,2013-02-22_14_25_08
1616,197,93,19,173,81,173,105,220,105,220,81,2013-02-22_14_25_08
1617,256,100,5,232,88,232,112,281,112,281,88,2013-02-22_14_25_08
1618,331,183,10,303,166,303,200,359,200,359,166,2013-02-22_14_25_08
1619,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_25_08
1620,180,71,17,158,60,158,82,202,82,202,60,2013-02-22_14_25_08
1621,170,52,6,147,42,147,62,192,62,192,42,2013-02-22_14_25_08
1622,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_14_25_08
1623,207,42,2,188,32,188,51,227,51,227,32,2013-02-22_14_25_08
1624,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_30_09
1625,341,292,11,300,268,300,316,382,316,382,268,2013-02-22_14_30_09
1626,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_14_30_09
1627,295,243,18,264,224,264,263,326,263,326,224,2013-02-22_14_30_09
1628,229,140,12,203,125,203,155,255,155,255,125,2013-02-22_14_30_09
1629,366,219,8,329,199,329,239,402,239,402,199,2013-02-22_14_30_09
1630,279,206,16,248,189,248,224,309,224,309,189,2013-02-22_14_30_09
1631,215,115,3,188,101,188,128,242,128,242,101,2013-02-22_14_30_09
1632,259,170,0,220,154,220,186,299,186,299,154,2013-02-22_14_30_09
1633,331,184,10,303,166,303,201,359,201,359,166,2013-02-22_14_30_09
1634,257,100,5,234,88,234,112,281,112,281,88,2013-02-22_14_30_09
1635,278,123,14,253,110,253,135,302,135,302,110,2013-02-22_14_30_09
1636,197,92,19,173,82,173,103,220,103,220,82,2013-02-22_14_30_09
1637,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_30_09
1638,224,58,9,204,48,204,68,244,68,244,48,2013-02-22_14_30_09
1639,180,71,17,159,60,159,82,202,82,202,60,2013-02-22_14_30_09
1640,170,53,6,147,43,147,63,193,63,193,43,2013-02-22_14_30_09
1641,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_35_09
1642,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_14_35_09
1643,341,292,11,300,268,300,316,382,316,382,268,2013-02-22_14_35_09
1644,295,244,18,264,224,264,263,325,263,325,224,2013-02-22_14_35_09
1645,229,140,12,203,125,203,155,255,155,255,125,2013-02-22_14_35_09
1646,366,219,8,329,199,329,238,402,238,402,199,2013-02-22_14_35_09
1647,278,206,16,249,188,249,224,308,224,308,188,2013-02-22_14_35_09
1648,259,170,0,220,154,220,186,299,186,299,154,2013-02-22_14_35_09
1649,217,115,3,189,102,189,128,246,128,246,102,2013-02-22_14_35_09
1650,331,183,10,302,166,302,201,359,201,359,166,2013-02-22_14_35_09
1651,278,123,14,254,111,254,135,302,135,302,111,2013-02-22_14_35_09
1652,258,100,5,234,89,234,112,281,112,281,89,2013-02-22_14_35_09
1653,197,92,19,173,82,173,103,220,103,220,82,2013-02-22_14_35_09
1654,238,77,7,217,67,217,88,260,88,260,67,2013-02-22_14_35_09
1655,224,59,9,204,48,204,69,244,69,244,48,2013-02-22_14_35_09
1656,180,71,17,159,60,159,82,202,82,202,60,2013-02-22_14_35_09
1657,207,42,2,188,33,188,51,226,51,226,33,2013-02-22_14_35_09
1658,170,53,6,147,43,147,63,193,63,193,43,2013-02-22_14_35_09
1659,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_40_09
1660,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_14_40_09
1661,317,326,20,286,305,286,347,348,347,348,305,2013-02-22_14_40_09
1662,295,244,18,264,224,264,263,325,263,325,224,2013-02-22_14_40_09
1663,365,219,8,329,199,329,239,402,239,402,199,2013-02-22_14_40_09
1664,229,140,12,203,125,203,154,255,154,255,125,2013-02-22_14_40_09
1665,278,206,16,249,188,249,224,308,224,308,188,2013-02-22_14_40_09
1666,298,151,13,272,137,272,166,324,166,324,137,2013-02-22_14_40_09
1667,330,183,10,302,166,302,201,358,201,358,166,2013-02-22_14_40_09
1668,277,123,14,253,110,253,135,302,135,302,110,2013-02-22_14_40_09
1669,259,169,0,219,153,219,186,299,186,299,153,2013-02-22_14_40_09
1670,257,100,5,234,89,234,112,281,112,281,89,2013-02-22_14_40_09
1671,215,114,3,188,101,188,127,242,127,242,101,2013-02-22_14_40_09
1672,197,92,19,173,82,173,102,220,102,220,82,2013-02-22_14_40_09
1673,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_40_09
1674,224,58,9,204,48,204,68,243,68,243,48,2013-02-22_14_40_09
1675,180,71,17,158,60,158,82,202,82,202,60,2013-02-22_14_40_09
1676,207,42,2,188,32,188,51,226,51,226,32,2013-02-22_14_40_09
1677,169,52,6,147,43,147,62,191,62,191,43,2013-02-22_14_40_09
1678,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_45_09
1679,295,243,18,264,223,264,263,326,263,326,223,2013-02-22_14_45_09
1680,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_14_45_09
1681,317,326,20,286,305,286,346,348,346,348,305,2013-02-22_14_45_09
1682,366,219,8,329,199,329,239,402,239,402,199,2013-02-22_14_45_09
1683,278,206,16,248,188,248,224,308,224,308,188,2013-02-22_14_45_09
1684,229,139,12,203,124,203,155,255,155,255,124,2013-02-22_14_45_09
1685,298,151,13,272,137,272,166,325,166,325,137,2013-02-22_14_45_09
1686,259,170,0,220,153,220,186,299,186,299,153,2013-02-22_14_45_09
1687,216,114,3,189,101,189,127,243,127,243,101,2013-02-22_14_45_09
1688,278,123,14,254,110,254,135,302,135,302,110,2013-02-22_14_45_09
1689,257,100,5,233,88,233,112,281,112,281,88,2013-02-22_14_45_09
1690,331,183,10,303,166,303,200,359,200,359,166,2013-02-22_14_45_09
1691,197,92,19,173,81,173,102,220,102,220,81,2013-02-22_14_45_09
1692,238,77,7,217,66,217,88,260,88,260,66,2013-02-22_14_45_09
1693,224,58,9,203,48,203,68,244,68,244,48,2013-02-22_14_45_09
1694,180,71,17,158,60,158,82,202,82,202,60,2013-02-22_14_45_09
1695,153,22,21,137,12,137,32,169,32,169,12,2013-02-22_14_45_09
1696,403,264,4,368,244,368,283,438,283,438,244,2013-02-22_14_50_09
1697,317,326,20,286,305,286,346,348,346,348,305,2013-02-22_14_50_09
1698,295,243,18,264,223,264,263,325,263,325,223,2013-02-22_14_50_09
1699,341,292,11,300,268,300,316,381,316,381,268,2013-02-22_14_50_09
1700,365,219,8,329,199,329,238,402,238,402,199,2013-02-22_14_50_09
1701,278,205,16,249,188,249,222,308,222,308,188,2013-02-22_14_50_09
1702,229,140,12,203,125,203,155,255,155,255,125,2013-02-22_14_50_09
1703,307,152,13,277,136,277,168,337,168,337,136,2013-02-22_14_50_09
1704,259,169,0,219,153,219,186,298,186,298,153,2013-02-22_14_50_09
1705,278,123,14,253,110,253,135,302,135,302,110,2013-02-22_14_50_09
1706,257,100,5,233,88,233,112,281,112,281,88,2013-02-22_14_50_09
1707,216,113,3,189,99,189,128,243,128,243,99,2013-02-22_14_50_09
1708,196,92,19,173,81,173,103,220,103,220,81,2013-02-22_14_50_09
1709,332,183,10,304,166,304,200,359,200,359,166,2013-02-22_14_50_09
1710,180,71,17,158,60,158,82,201,82,201,60,2013-02-22_14_50_09
1711,208,41,2,188,32,188,51,227,51,227,32,2013-02-22_14_50_09
1712,237,77,7,216,66,216,88,259,88,259,66,2013-02-22_14_50_09
1713,170,53,6,147,42,147,63,193,63,193,42,2013-02-22_14_50_09
1714,194,26,15,175,17,175,34,213,34,213,17,2013-02-22_14_50_09
1715,153,22,21,136,12,136,32,169,32,169,12,2013-02-22_14_50_09
1716,403,263,4,368,244,368,283,438,283,438,244,2013-02-22_14_55_09
1717,295,243,18,264,223,264,262,326,262,326,223,2013-02-22_14_55_09
1718,341,292,11,301,268,301,316,381,316,381,268,2013-02-22_14_55_09
1719,317,325,20,286,305,286,346,348,346,348,305,2013-02-22_14_55_09
1720,229,139,12,203,124,203,154,255,154,255,124,2013-02-22_14_55_09
1721,278,205,16,249,188,249,223,308,223,308,188,2013-02-22_14_55_09
1722,365,219,8,329,199,329,238,402,238,402,199,2013-02-22_14_55_09
1723,259,169,0,219,153,219,186,298,186,298,153,2013-02-22_14_55_09
